article_id,consolidated_event_tags,consolidated_event_type,consolidated_factor_name,event_tag_category,factor_magnitude,factor_movement,article_source_credibility,market_perception_intensity,alpha_vs_spy_1day_after,alpha_vs_spy_1week_after,alpha_vs_qqq_1day_after,signed_change_1day_after_pct,ai_tag_present,hardware_tag_present,software_tag_present,semiconductor_tag_present,cloud_services_tag_present,data_center_tag_present,cybersecurity_tag_present,blockchain_tag_present,vr_ar_tag_present,autonomous_tech_tag_present,space_tech_tag_present,earnings_tag_present,revenue_growth_tag_present,operating_margin_tag_present,valuation_tag_present,market_sentiment_tag_present,investor_sentiment_tag_present,capital_allocation_tag_present,investment_strategy_tag_present,product_innovation_tag_present,product_launch_tag_present,manufacturing_tag_present,supply_chain_tag_present,business_strategy_tag_present,partnership_tag_present,acquisition_tag_present,competitive_pressure_tag_present,regulatory_tag_present,legal_ruling_tag_present,antitrust_tag_present,government_policy_tag_present,trade_policy_tag_present,export_controls_tag_present,privacy_tag_present,compliance_tag_present,market_share_tag_present,customer_demand_tag_present,brand_reputation_tag_present,advertising_tag_present,ecommerce_tag_present,financial_services_tag_present,gaming_tag_present,streaming_tag_present,energy_tag_present,geopolitical_tag_present,china_tag_present,india_tag_present,tariff_tag_present,macroeconomic_tag_present,currency_tag_present,executive_change_tag_present,leadership_tag_present,shareholder_relations_tag_present,corporate_strategy_tag_present,cost_increase_tag_present,supply_disruption_tag_present,regulatory_change_tag_present,economic_conditions_tag_present
article_2366_b152,hardware,regulatory_change,competitive_pressure,,0.0359609211464492,1,0.4678117320884305,0.9524369710884713,-1.8615413701592076,-8.038390648741832,-0.1830712513024113,-1.8615413701592076,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2366_46a4,regulatory,analyst_update,revenue_growth_rate,,0.021367694838481,1,0.9469733177914732,0.3719275922511364,0.2424836679460018,-8.49769029681025,4.413733289803732,0.2424836679460018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2366_0b10,semiconductor,product_launch,competitive_pressure,Technology,0.0246834668017251,-1,0.9108744992327028,0.4612741478718479,-1.3889507808400392,1.9648114286681897,-2.9925722181143355,-1.3889507808400392,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2367_b152,hardware,analyst_update,revenue_growth_rate,,0.0032984814859934,1,0.2074345553392926,0.9116139903906813,1.4764234092594009,-7.458833528101305,-0.5863623541380669,1.4764234092594009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2367_46a4,,product_launch,revenue_growth_rate,,0.0432287808651333,-1,0.2709378373134297,0.7695191625548529,3.7708437705491,4.827363269647636,1.5604845240311171,3.7708437705491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2367_0b10,semiconductor,analyst_update,market_share,Technology,0.0468910003400862,0,0.9551386908920786,0.489902237554142,-0.0003666342824093,-4.954147557003081,1.7795071231649962,-0.0003666342824093,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2368_b152,,product_launch,revenue_growth_rate,,0.0127783750309998,1,0.3732649065052747,0.2116028189592731,-2.4061150736273995,4.315183746740425,1.530159569956716,-2.4061150736273995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2368_46a4,semiconductor,earnings_report,market_share,,0.0423382228867115,1,0.4156122605105329,0.7466256786610054,-0.2568130739269869,3.6655215236517336,-0.0704344128467771,-0.2568130739269869,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2368_0b10,semiconductor,product_launch,market_share,Technology,0.0140636658925601,0,0.1723267786298307,0.4211481873130562,-4.652683330041651,5.442226233538405,1.207940946413174,-4.652683330041651,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2369_b152,ai,regulatory_change,revenue_growth_rate,,0.0415651606696957,-1,0.592435011125484,0.8553679990277546,-3.788292123521151,-0.5709202004026559,2.982203671416437,-3.788292123521151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2369_46a4,hardware,market_update,revenue_growth_rate,,0.0233736002816935,1,0.4719294809820127,0.3599199309840129,4.4075192718695675,-2.9830161182955073,-1.042574049127617,4.4075192718695675,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2369_0b10,,product_launch,supply_chain_risk,Technology,0.0075862727594229,0,0.9916009964078312,0.4736438472215947,-4.74158949122228,-2.8524050127658263,0.9334848056266408,-4.74158949122228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2370_b152,software,earnings_report,customer_sentiment,,0.0366784462600666,1,0.2514046830425636,0.439270533575875,-2.7787216256765346,9.469399555392034,-3.085193354372746,-2.7787216256765346,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2370_46a4,,analyst_update,revenue_growth_rate,,0.0281242788797276,-1,0.6464323494397206,0.8506526652552381,-0.2900426175401538,-1.1986399101243284,1.0509660801489529,-0.2900426175401538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2370_0b10,semiconductor,earnings_report,revenue_growth_rate,Technology,0.0301721806407889,-1,0.8266662383004488,0.4274994410733963,4.751060401057058,-2.4861928146656154,-0.8237367626645464,4.751060401057058,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2371_b152,software,market_update,revenue_growth_rate,,0.0266670268780051,0,0.6793039566648104,0.4102821559781796,-1.487947490105278,0.3319408194800899,-1.5237891163469883,-1.487947490105278,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2371_46a4,ai,earnings_report,competitive_pressure,,0.0060955341396168,1,0.4549940238358137,0.6450406707150625,-3.5381057969227947,4.314764531573985,3.3651878072003116,-3.5381057969227947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2371_0b10,earnings,product_launch,supply_chain_risk,Technology,0.0460215395469425,1,0.4193031995276148,0.9779058998776172,-3.767078236211608,2.495600150197792,1.383326856165481,-3.767078236211608,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2372_b152,regulatory,analyst_update,supply_chain_risk,,0.0226225265774991,0,0.4755984168941301,0.7584230039809529,-4.187710905837955,-9.9261004936032,3.853842123566409,-4.187710905837955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2372_46a4,,product_launch,customer_sentiment,,0.0108453631981715,-1,0.3901988194510719,0.65577962854775,-1.523666501801817,2.0581329787219516,-4.405854538999571,-1.523666501801817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2372_0b10,,regulatory_change,competitive_pressure,Technology,0.0397663994662203,-1,0.4810898244362336,0.7516706769940686,0.0379332617160321,-4.013903590711583,-2.326928295576157,0.0379332617160321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2373_b152,,analyst_update,customer_sentiment,,0.0115970455909418,-1,0.4643884426737872,0.3833808322641879,-1.890701486425039,-0.5166376841347087,-4.872836161456078,-1.890701486425039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2373_46a4,software,product_launch,supply_chain_risk,,0.0117054886171013,1,0.8181835900666579,0.4599833138727394,-3.3035688045101184,-9.982982414516076,0.4184058428875059,-3.3035688045101184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2373_0b10,,product_launch,supply_chain_risk,Technology,0.0199493612526986,-1,0.7138801605532291,0.2668692588160862,-1.1138680806332937,9.702380194242636,3.474314719103131,-1.1138680806332937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2374_b152,semiconductor,product_launch,market_share,,0.0255947158047297,-1,0.6860982090598224,0.5919133256593426,-2.636180313965122,1.5773465798903796,-1.5790329212420662,-2.636180313965122,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2374_46a4,hardware,product_launch,supply_chain_risk,,0.0335159682799911,0,0.5860421634203636,0.5669139437814081,2.5518736856265853,-5.0360876130920555,2.870975619162268,2.5518736856265853,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2374_0b10,semiconductor,analyst_update,customer_sentiment,Technology,0.0220974255487232,0,0.8827271090577014,0.5812238948160176,-0.9459653859478444,-7.689602836275418,-1.0734856537344073,-0.9459653859478444,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2375_b152,semiconductor,product_launch,competitive_pressure,,0.0030679098609821,-1,0.2837252546651416,0.3778681665801766,-1.7744099685933568,-6.291341836535915,2.1747025835816167,-1.7744099685933568,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2375_46a4,,product_launch,customer_sentiment,,0.0300273245333552,0,0.8465694085296646,0.9277018980367564,-2.8662845309633034,-3.6067572694347305,4.613024426527131,-2.8662845309633034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2375_0b10,hardware,regulatory_change,customer_sentiment,Technology,0.0132220433510125,1,0.6297334571426687,0.921563608879726,-0.5660256205346148,-9.718072468805085,-1.880642979781786,-0.5660256205346148,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2376_b152,,market_update,competitive_pressure,,0.0143577833327318,1,0.5854646890972779,0.8356269739367665,0.504801198427457,5.084657772964989,1.945012310610481,0.504801198427457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2376_46a4,earnings,earnings_report,supply_chain_risk,,0.0441545548474335,0,0.5909730535896704,0.8648268839488295,-1.6311228487763951,0.9904223699231652,1.738555529689766,-1.6311228487763951,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2376_0b10,software,product_launch,revenue_growth_rate,Technology,0.0110952319743164,-1,0.7630620737607383,0.8046820329451807,0.7705686350484553,-2.367205109690933,-1.9299974414335976,0.7705686350484553,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2377_b152,ai,analyst_update,supply_chain_risk,,0.0072405399943197,1,0.5171433268169962,0.3600964442823549,-3.3037559916724613,-3.83279818216153,3.1076381137524587,-3.3037559916724613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2377_46a4,,regulatory_change,revenue_growth_rate,,0.0395357951675619,0,0.5620501606795008,0.2820787471829217,-1.8347138164703292,-8.973717408508433,4.002749812724461,-1.8347138164703292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2377_0b10,,earnings_report,market_share,Technology,0.004533640376195,1,0.571118770041026,0.6239533669817913,-4.782298982872712,1.5858887703762847,-0.2936466628397827,-4.782298982872712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2378_b152,earnings,product_launch,competitive_pressure,,0.0309262036873325,1,0.6932055599175114,0.5225299626035367,-3.799483970062413,0.8210975173020185,3.332697706783858,-3.799483970062413,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2378_46a4,earnings,regulatory_change,market_share,,0.0261565713246949,-1,0.2572320475333406,0.9045101271254796,-4.056751001603836,5.582892234459207,-0.5842959991607843,-4.056751001603836,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2378_0b10,software,earnings_report,customer_sentiment,Technology,0.0421060066397928,-1,0.249164273983452,0.421385423705169,4.639630222231569,8.668790355006852,1.0112455790852717,4.639630222231569,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2379_b152,software,market_update,customer_sentiment,,0.0061811157098234,0,0.8617656830161826,0.8801374059599109,0.6157082470432507,3.3241051227550966,-4.611030391688992,0.6157082470432507,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2379_46a4,semiconductor,product_launch,competitive_pressure,,0.0340523021083047,-1,0.599297599254732,0.5482975173534169,-1.554584231966274,7.725606562471208,-0.0639913921562562,-1.554584231966274,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2379_0b10,software,product_launch,customer_sentiment,Technology,0.0426061334778394,-1,0.9646308794338696,0.6572390985493859,2.4282837936671173,2.6069323942442435,-3.80777503163332,2.4282837936671173,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2380_b152,,market_update,supply_chain_risk,,0.0306703731244787,-1,0.7325937778150926,0.4004111186403296,-3.658206455938183,7.0862112240701425,-1.3847289751619574,-3.658206455938183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2380_46a4,,product_launch,revenue_growth_rate,,0.0303639926108403,-1,0.8291062949707829,0.4150144352138427,1.706956279099987,5.378970690275466,3.185451111159596,1.706956279099987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2380_0b10,software,analyst_update,market_share,Technology,0.0424836550927888,-1,0.517774403608778,0.5673869936095962,3.2627379684152116,1.8891344438624744,1.7642008322342362,3.2627379684152116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2381_b152,,product_launch,customer_sentiment,,0.0198797050263101,-1,0.2268974358178254,0.3929268750809847,4.750429581883645,3.6545024959376016,-2.659776158349172,4.750429581883645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2381_46a4,,earnings_report,competitive_pressure,,0.0256314469969388,0,0.2411344317622464,0.9318968928341708,-3.5011905345898455,1.2406662482105957,-0.7274719409914421,-3.5011905345898455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2381_0b10,,market_update,supply_chain_risk,Technology,0.0169397590497034,1,0.3791260565803545,0.6733022900137625,0.396792043781613,3.0205066352342858,-2.5743826433212904,0.396792043781613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2382_b152,semiconductor,analyst_update,customer_sentiment,,0.0411253007820608,1,0.92965009411356,0.8722482041591442,-4.7770749713397755,3.3488458568911694,3.822208419614935,-4.7770749713397755,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2382_46a4,regulatory,market_update,competitive_pressure,,0.0232455895264637,1,0.2495030960941806,0.7255512267265176,2.009936665189281,8.793990294831085,-1.5407852229866337,2.009936665189281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2382_0b10,earnings,product_launch,competitive_pressure,Technology,0.0321348389418442,-1,0.4239820923673558,0.5010307513244133,-2.932428581682572,0.7404200326796806,0.5724153851123559,-2.932428581682572,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2383_b152,hardware,market_update,supply_chain_risk,,0.0206917631697008,1,0.1163328084714357,0.3537075689562757,2.853720420733039,-1.034640093566359,-0.7450038150677851,2.853720420733039,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2383_46a4,hardware,earnings_report,market_share,,0.0434510270475047,0,0.3481008196582613,0.8527726138584536,4.553452765875505,-1.014307857647796,-4.87858957386119,4.553452765875505,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2383_0b10,hardware,market_update,customer_sentiment,Technology,0.0052332799882468,-1,0.9615686680174772,0.6031500240169415,1.696750712811438,1.2518951987562232,-2.3547969987777684,1.696750712811438,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2384_b152,,regulatory_change,market_share,,0.0093375933662799,1,0.4253679072622997,0.7050996875766176,2.976011088749569,-1.3962651146324068,-0.7433166417794868,2.976011088749569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2384_46a4,regulatory,market_update,supply_chain_risk,,0.0037109214618856,-1,0.788155101925361,0.8029292136110565,3.1804109863020047,-7.065667244210285,3.696195958813077,3.1804109863020047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2384_0b10,regulatory,market_update,competitive_pressure,Technology,0.0400390757506982,1,0.6221053971415725,0.5343911816100491,-1.777969956256309,-5.47755042567637,4.658324124975647,-1.777969956256309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2385_b152,ai,product_launch,revenue_growth_rate,,0.0232197277367525,1,0.3863662352636871,0.6166715659624683,2.741681437261798,-9.498509507021884,-4.466448692221477,2.741681437261798,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2385_46a4,hardware,earnings_report,revenue_growth_rate,,0.042355026975712,-1,0.9138566598894268,0.7681884842400352,-4.860383022184163,-5.415273214433498,1.8226537517983663,-4.860383022184163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2385_0b10,hardware,product_launch,competitive_pressure,Technology,0.0354707292843517,-1,0.9304591007494868,0.2618697552455318,-2.5036560527996454,-8.399835198645803,1.7270873279302823,-2.5036560527996454,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2386_b152,semiconductor,earnings_report,competitive_pressure,,0.0020156513703388,-1,0.4401903890280221,0.7273456548225112,4.236339936299062,9.80902142892251,-2.93006297621179,4.236339936299062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2386_46a4,regulatory,earnings_report,supply_chain_risk,,0.0108072350262401,-1,0.2180240444712881,0.3448294120631635,2.595596847778978,7.069837214405585,0.4122846256581647,2.595596847778978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
article_2386_0b10,semiconductor,earnings_report,revenue_growth_rate,Technology,0.0476708540473696,-1,0.8132614058387548,0.6867939618527926,0.2070695194265948,2.5588398805037382,2.215919398922878,0.2070695194265948,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
