article_id,article_published_at,abs_change_1day_after_pct,abs_change_1week_after_pct,consolidated_event_tags,consolidated_event_type,consolidated_factor_name,event_tag_category,factor_category,factor_magnitude,factor_movement,causal_certainty,article_source_credibility,market_perception_intensity,market_perception_hope_vs_fear,market_perception_surprise_vs_anticipated,market_perception_consensus_vs_division,ai_assessment_execution_risk,ai_assessment_business_impact_likelihood,perception_gap_optimism_bias,logical_directness,ai_tag_present,hardware_tag_present,software_tag_present,semiconductor_tag_present,cloud_services_tag_present,data_center_tag_present,cybersecurity_tag_present,blockchain_tag_present,vr_ar_tag_present,autonomous_tech_tag_present,space_tech_tag_present,earnings_tag_present,revenue_growth_tag_present,operating_margin_tag_present,valuation_tag_present,market_sentiment_tag_present,investor_sentiment_tag_present,capital_allocation_tag_present,investment_strategy_tag_present,product_innovation_tag_present,product_launch_tag_present,manufacturing_tag_present,supply_chain_tag_present,business_strategy_tag_present,partnership_tag_present,acquisition_tag_present,competitive_pressure_tag_present,regulatory_tag_present,legal_ruling_tag_present,antitrust_tag_present,government_policy_tag_present,trade_policy_tag_present,export_controls_tag_present,privacy_tag_present,compliance_tag_present,market_share_tag_present,customer_demand_tag_present,brand_reputation_tag_present,advertising_tag_present,ecommerce_tag_present,financial_services_tag_present,gaming_tag_present,streaming_tag_present,energy_tag_present,geopolitical_tag_present,china_tag_present,india_tag_present,tariff_tag_present,macroeconomic_tag_present,currency_tag_present,executive_change_tag_present,leadership_tag_present,shareholder_relations_tag_present,corporate_strategy_tag_present,cost_increase_tag_present,supply_disruption_tag_present,regulatory_change_tag_present,economic_conditions_tag_present
id3,2024-06-11,-0.4917699828623179,4.586226940885759,"ai,hardware",product_launch,revenue_growth_rate,Financial & Markets,Financial Performance,0.5943765021366503,1,0.9066267359050746,0.9767120443756416,0.2010911754139996,0.1295014607444509,-0.8691166322483543,0.1108741710911969,0.4785482406913625,0.955871943878468,-0.9127490787538576,0.7628509284042069,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id4,2024-06-12,5.016031077871902,2.3858801978786253,"ai,hardware",earnings_report,revenue_growth_rate,Technology & Innovation,Financial Performance,0.4378723971597269,0,0.9579150271370908,0.124907286287022,0.5417202840391842,-0.2920521342803241,-0.0918900836818621,0.2000026132105656,0.1231376375218511,0.5295066863774399,0.7637654504830087,0.5490701663209064,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id5,2024-06-13,-0.5123791671145597,2.4696655339808564,"ai,hardware",product_launch,operating_margin,Financial & Markets,Market Sentiment,0.3217232015037362,0,0.8714330704168146,0.9476799759232892,0.5612435193462406,0.5647973480701385,0.4611505734766281,0.6938970295606656,0.8749120835394869,0.8795295234432599,0.5002614654905015,0.2105321850426611,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id1,2024-06-14,-1.888867265561512,-1.4583265651607586,"ai,hardware",product_launch,operating_margin,Technology & Innovation,Financial Performance,0.0406518041732819,1,0.4234650760569087,0.2448844043105477,0.7172930410267431,-0.1460029680626098,0.8665167522609705,0.616633067152078,0.0303035340128788,0.6680503688998668,0.7176793087407274,0.4141907993962738,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id2,2024-06-15,-0.5421812155442378,5.367660498489918,"ai,hardware",earnings_report,operating_margin,Financial & Markets,Financial Performance,0.2874187749890184,1,0.0424947594307836,0.584612489849554,0.8807752392894331,0.8169009561206577,-0.1681096586872774,0.2895900984556664,0.2636333603280909,0.3245219157319827,0.5304398838780873,0.0922661458904554,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id3,2024-06-16,-0.4736361689904516,1.2136307739406016,"ai,hardware",earnings_report,market_perception,Technology & Innovation,Financial Performance,0.2074941204666474,0,0.004235174163586,0.6592921952351988,0.4933322850843701,-0.5047743687871182,-0.586905173714662,0.6232912546155723,0.9161331857821784,0.0089024165663109,0.1701408339828976,0.1775267740020099,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id4,2024-06-17,3.784515800249301,-0.9599789742915944,"ai,hardware",earnings_report,operating_margin,Financial & Markets,Financial Performance,0.3580182164265818,0,0.6665830906549114,0.699756027924299,0.0122005300294304,0.5571075463256818,0.1173093958924342,0.1513324119636779,0.3774607440866208,0.2338328426171689,0.3343574212280571,0.2119570429831189,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id5,2024-06-18,0.2228872073746132,5.333180817409824,"ai,hardware",product_launch,operating_margin,Technology & Innovation,Financial Performance,0.7959480147191631,-1,0.8060317569644841,0.1176783921874932,0.1278241030928147,0.5714915477015616,0.5673935643648933,0.8469954135876896,0.962536118645882,0.9697833848664076,-0.8771419244005938,0.1080026580257891,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id1,2024-06-19,1.2617660247203466,4.25298105041284,"ai,hardware",product_launch,market_perception,Technology & Innovation,Market Sentiment,0.4985760199675877,1,0.0356349133855694,0.1598473972687831,0.0423927637005731,-0.2440745049960573,0.9146684178933072,0.126772267835669,0.9519395501349656,0.3687480165456018,0.1354899294528142,0.3350815123918481,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id2,2024-06-20,1.4097074132522935,-0.439948357812683,"ai,hardware",analyst_update,operating_margin,Technology & Innovation,Market Sentiment,0.047624792233767,0,0.8219570538705708,0.7213308971010809,0.7406787632726015,-0.8726862410540586,0.7436111649076536,0.92999496301406,0.2376821114025192,0.8917780789845327,0.0799753554467197,0.9702423514657929,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id3,2024-06-21,4.656154504153226,1.6152948515270893,"ai,hardware",earnings_report,revenue_growth_rate,Technology & Innovation,Financial Performance,0.1114493867404671,-1,0.985245887527244,0.1963485038012712,0.1943640809953156,-0.3446484119954174,-0.0867870832838011,0.760083259093346,0.9127434893851272,0.2251916054331505,-0.293874280481244,0.5097753944701754,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id4,2024-06-22,-0.6391389535588561,-2.286321869938304,"ai,hardware",analyst_update,operating_margin,Financial & Markets,Market Sentiment,0.5917001643896146,-1,0.3910793757761918,0.6149374244715516,0.4516427699028051,-0.09796152959828,0.1295485235980067,0.6348792868850767,0.1452241609070457,0.7942076250391383,0.7067106581877425,0.5540866842464618,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id5,2024-06-23,2.6992212755391973,1.4286060880246327,"ai,hardware",product_launch,revenue_growth_rate,Financial & Markets,Financial Performance,0.8471456958920819,1,0.5886413681087909,0.017963888118844,0.455195402384741,0.4482143336016002,-0.63742047852935,0.8542169771159077,0.8363508858470594,0.590006006415185,-0.8309739950071668,0.8111533703717878,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id1,2024-06-24,-8.324473464351287,3.767799347777728,"ai,hardware",analyst_update,market_perception,Financial & Markets,Market Sentiment,0.0925121214608301,1,0.3753528784799396,0.6813173957654318,0.8072267259057795,0.4135566134948374,0.4648869814298348,0.9367946588184504,0.2706351138810811,0.4881340721004336,0.9335164567070832,0.155653994214296,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id2,2024-06-25,0.9579588641750134,1.128988421467351,"ai,hardware",analyst_update,operating_margin,Financial & Markets,Market Sentiment,0.0489137024080091,0,0.9250594881975316,0.1909342964297971,0.3663079098035161,0.3615611811753967,-0.8856299096497473,0.3590868679518556,0.1566497526950255,0.5366177118044511,-0.9387682597163982,0.4728579835892654,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id3,2024-06-26,-0.8360558316712539,-7.176887202188645,"ai,hardware",earnings_report,market_perception,Technology & Innovation,Market Sentiment,0.5353656049559554,-1,0.8058530958170358,0.2869847892578441,0.8756310684740113,-0.7332952598143918,0.4939496626448694,0.1994310281096964,0.8665186752321976,0.3327491732505445,-0.0045364634959428,0.1013121496062555,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id4,2024-06-27,2.8733043199628012,7.0422278972509655,"ai,hardware",earnings_report,market_perception,Financial & Markets,Market Sentiment,0.5966952888799109,0,0.4913766611958279,0.9555408360945236,0.6182443074437906,-0.7542513121416405,0.6060809289335578,0.1370922038280846,0.9100292297675768,0.4043047165675033,0.0940098747450397,0.1538986201651496,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id5,2024-06-28,1.4472032505223082,0.721784438932817,"ai,hardware",analyst_update,revenue_growth_rate,Financial & Markets,Market Sentiment,0.8101478767027359,1,0.7524956959754325,0.0394599259230442,0.2922429605217401,0.9445688227975112,0.0626642134567048,0.2265605591407249,0.163962097725579,0.6638624714705089,-0.0790449028484634,0.3628850339730164,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id1,2024-06-29,-2.475130669023668,5.339595104373688,"ai,hardware",product_launch,market_perception,Technology & Innovation,Market Sentiment,0.1738988170822037,0,0.8729983463545119,0.5409779009094008,0.2063893560086488,-0.775368052899593,-0.2152987490120368,0.0741422381699146,0.1366094269920842,0.5073386267166302,-0.5398589167791505,0.3056767943995288,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id2,2024-06-30,-3.508738759665534,1.0922988791940431,"ai,hardware",product_launch,revenue_growth_rate,Technology & Innovation,Market Sentiment,0.7580734365374796,1,0.2358573394365009,0.3884677850883997,0.9693730186095976,0.2501066870651582,0.1279538303391021,0.0187220910190413,0.3979136962419506,0.1186665558582168,-0.0584324036304806,0.7660847444118245,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id3,2024-07-01,0.5752121999124681,2.1721912073562253,"ai,hardware",product_launch,market_perception,Technology & Innovation,Market Sentiment,0.8447562113797412,-1,0.9403368957288986,0.751754141114499,0.0028597244698347,0.1578611602712756,0.6695530945142651,0.4021508323075136,0.6872008225021584,0.8472949383121001,0.7459125101766717,0.4277794754101287,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id4,2024-07-02,0.9334129078072466,-5.105692930452502,"ai,hardware",analyst_update,revenue_growth_rate,Financial & Markets,Financial Performance,0.6899955434267602,-1,0.599944416917003,0.4954254733766775,0.6592188631791955,-0.7749343011963397,0.6658555213342228,0.2488381714801497,0.4920528943750667,0.3651418328303955,-0.7300925364235769,0.9794602279798508,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id5,2024-07-03,-2.4145394272959084,-4.458412259642469,"ai,hardware",analyst_update,revenue_growth_rate,Technology & Innovation,Financial Performance,0.7788602380881152,-1,0.9489811204639832,0.7693679818654159,0.1826595286016,-0.215928189344555,-0.5809833546723848,0.4585545520581577,0.6552132221773208,0.8173890033494938,0.4466569521519661,0.3703893928318135,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id1,2024-07-04,-0.2819380699080969,3.366462053187812,"ai,hardware",product_launch,revenue_growth_rate,Financial & Markets,Financial Performance,0.4275848013978454,0,0.2928396608499177,0.8982180736102812,0.6404345385653055,-0.822146209341746,-0.5240150068746834,0.1623081435365044,0.202881276349623,0.7350547143284848,0.5926366408700023,0.207162387685852,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id2,2024-07-05,-2.3226849197343276,4.407290100787811,"ai,hardware",analyst_update,market_perception,Technology & Innovation,Market Sentiment,0.7593911683187564,0,0.0120548234027699,0.2699036656775918,0.6280037876726997,0.5776567533783934,-0.5239819134426809,0.5456007899584554,0.6012055439814703,0.6515396224244773,0.8145413885746693,0.7146843855848122,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id3,2024-07-06,-0.6709611933676587,-4.0997611595671835,"ai,hardware",analyst_update,revenue_growth_rate,Financial & Markets,Market Sentiment,0.8019599543878586,0,0.9053177983361728,0.6888323864688519,0.0770881637949052,-0.7238500075719214,-0.9392509611221188,0.5058137461045094,0.561009814731661,0.5042514922861554,0.6829271528127812,0.7459124733480067,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id4,2024-07-07,-0.2625326188498911,-6.527450978094199,"ai,hardware",product_launch,operating_margin,Financial & Markets,Financial Performance,0.8527303595181176,1,0.6763853563064782,0.8667955048026961,0.3198160300179488,-0.4759479739408161,-0.7003961388130211,0.2171068306543402,0.0545751482431168,0.204673877248664,0.865531835735238,0.4747253792368474,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id5,2024-07-08,0.0880165781455788,-2.5193059764078822,"ai,hardware",product_launch,market_perception,Technology & Innovation,Financial Performance,0.1554318324267121,-1,0.8450492089556509,0.2072220253586219,0.4661169247048643,0.7682319358310625,0.6316891549372934,0.0747798429039281,0.1634360924811294,0.9723504583782632,0.6632581519339833,0.1738009101089294,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id1,2024-07-09,3.923270083168577,0.5534661383297025,"ai,hardware",analyst_update,revenue_growth_rate,Financial & Markets,Market Sentiment,0.0812151608689838,1,0.0924952023567151,0.9724689884531194,0.2286377185990743,-0.4515916614168209,-0.0597132025088904,0.6444249927134167,0.6150379880270478,0.0063976023636532,-0.3452660555467861,0.3410491119893724,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id2,2024-07-10,2.7077262136009255,4.56193380479368,"ai,hardware",earnings_report,operating_margin,Technology & Innovation,Financial Performance,0.874793070259555,0,0.277155267675982,0.9264469007772248,0.6100979402203911,0.5173040970134386,-0.9718008012648988,0.153074159405483,0.2694732658939214,0.7781582261263419,-0.4726944616558564,0.0339834693785576,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id3,2024-07-11,-1.0154608409480688,1.7963856999446526,"ai,hardware",analyst_update,operating_margin,Financial & Markets,Financial Performance,0.6612341218278409,0,0.5995317682092226,0.1442725368021781,0.7422491827352723,0.7854799185635779,-0.6897337723269656,0.2416177055126955,0.9748276118123316,0.5313708106255145,0.7285744149576989,0.4309975485036117,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id4,2024-07-12,-0.1412762685293109,9.0879603000143,"ai,hardware",product_launch,revenue_growth_rate,Technology & Innovation,Market Sentiment,0.5320604073650118,0,0.1364906646749104,0.7718866855345758,0.3585597093560106,0.8838930250380845,-0.4963115589179336,0.2341190594173903,0.3161144202643524,0.0695063776243657,-0.3571641647091459,0.2464487143874848,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id5,2024-07-13,0.0077104416027955,-3.4022485170785375,"ai,hardware",product_launch,market_perception,Financial & Markets,Market Sentiment,0.0741636038940184,0,0.5381312434060516,0.9488036489583598,0.6504128408746824,0.0835696200992588,0.5299172637977922,0.0888047016506644,0.8399620040332257,0.0023074904826599,0.6310754628652135,0.7373292852579608,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id1,2024-07-14,-0.1545132785332144,0.6654629696719162,"ai,hardware",earnings_report,revenue_growth_rate,Technology & Innovation,Financial Performance,0.6604499628615844,1,0.6287708399651003,0.5376415576339245,0.2779139369569939,-0.9948646584203296,-0.1221524808141811,0.8615070552351987,0.3077794844735247,0.4178509031727269,-0.9221481351132412,0.1035285721709255,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id2,2024-07-15,4.985179150219454,2.170563296639538,"ai,hardware",analyst_update,operating_margin,Technology & Innovation,Market Sentiment,0.3104394341085297,-1,0.4728577358048531,0.8396861441379312,0.8555848444025964,-0.295961649248504,-0.7524778159979248,0.7090106108168645,0.8549008534113149,0.1337555965529161,-0.9596681582521588,0.6153013035494388,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id3,2024-07-16,2.1264553272287596,-4.389259893948835,"ai,hardware",product_launch,revenue_growth_rate,Technology & Innovation,Financial Performance,0.8838052588067208,0,0.3229921001349866,0.3010970843130542,0.6584643240966941,-0.8355084842526852,0.2335703909736888,0.4114987096978757,0.4962553760565134,0.9979997232013518,0.0580884712369553,0.7876598758339904,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id4,2024-07-17,-3.442995267053278,1.858996731853317,"ai,hardware",analyst_update,operating_margin,Financial & Markets,Financial Performance,0.8455321921902367,0,0.7166312667281436,0.8717736726669689,0.3898648841399728,0.2882504235907286,0.0161393145975816,0.6547217981218945,0.7124582627059897,0.4091081258141387,0.3259419740858031,0.3089669281923932,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id5,2024-07-18,-1.6851862097778871,-4.885751713777191,"ai,hardware",product_launch,market_perception,Financial & Markets,Financial Performance,0.8738991337120408,0,0.6013940682675175,0.901470291134566,0.4868215979826709,-0.9955848866356352,-0.5360557335972136,0.782381168573593,0.5467328913829227,0.8455533755098267,-0.1917596844554916,0.7406710383168258,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id1,2024-07-19,-0.2066253023513061,6.149043633307724,"ai,hardware",earnings_report,market_perception,Financial & Markets,Market Sentiment,0.8754107992417974,-1,0.2517923867112064,0.3983501176327643,0.6907413479860032,-0.6348263434618173,-0.861695187324631,0.6616202266621102,0.5113840858729329,0.6531277750232698,-0.2541370084649588,0.9646654391995464,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id2,2024-07-20,1.6372936408471643,-2.723471224421627,"ai,hardware",product_launch,market_perception,Technology & Innovation,Financial Performance,0.1801414578286923,0,0.1879458694330026,0.6254363065656462,0.321910619490894,-0.0775883551577503,-0.0267790159274032,0.3570208256618773,0.4623859030869086,0.0083904080063303,0.970712043971091,0.9914933142303812,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id3,2024-07-21,0.2909998924263122,0.8155679611570344,"ai,hardware",analyst_update,revenue_growth_rate,Financial & Markets,Market Sentiment,0.0261118852879299,0,0.0638084272813868,0.4218295753027989,0.596679066933711,0.3483237593835735,-0.9152169989520242,0.5725934789021252,0.3678389278873598,0.6164906671976921,-0.9398902411440836,0.7458204285820502,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id4,2024-07-22,1.268520589411207,4.133526176342568,"ai,hardware",earnings_report,operating_margin,Financial & Markets,Financial Performance,0.9693700198183228,-1,0.957275117760082,0.6407015315377009,0.3592207698975159,0.3427292310226715,-0.971915042726363,0.6711785899062737,0.8499797765429565,0.4058574316113486,0.5433399588402106,0.7524868872187753,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id5,2024-07-23,0.3555351710508004,4.662399210417521,"ai,hardware",analyst_update,operating_margin,Financial & Markets,Financial Performance,0.3214732734490844,-1,0.6059193392787826,0.5385744665342302,0.3770018953302414,0.0560243236074562,0.6589039399861956,0.2709573846027663,0.9510156742747872,0.5395711207133576,0.1620525003717305,0.6457998292663749,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id1,2024-07-24,-2.399445013871804,-3.139267255676609,"ai,hardware",analyst_update,revenue_growth_rate,Financial & Markets,Market Sentiment,0.1681482383907969,1,0.2730540500514394,0.282286319564365,0.4399076027756076,-0.9086061962488644,0.4163788557479899,0.3259277116122119,0.1245246546678052,0.519417332785516,0.6102315541330383,0.006310316792373,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id2,2024-07-25,0.5715395150475323,-3.214107968930755,"ai,hardware",product_launch,revenue_growth_rate,Technology & Innovation,Financial Performance,0.8171045553502093,0,0.2988469769265084,0.1330514099855307,0.0041246783784752,0.9818994859533332,-0.5362090162403594,0.3148601209679657,0.2516838841588542,0.7162529003217882,0.0881089079586492,0.4323363589036471,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
id3,2024-07-26,0.8699305439785467,-1.4776534600808906,"ai,hardware",analyst_update,operating_margin,Financial & Markets,Market Sentiment,0.953815320255275,1,0.8887815940904503,0.9373483344245356,0.4797107405059992,-0.6170086588083068,0.1357773097447723,0.8784494980748453,0.6930231148598589,0.9944037411607948,-0.4584157653859064,0.2909361555230619,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
